"year_of_interest","avg_price","category_code","category_name","avg_payroll","industry_branch_code","industry_branch_name","GDP"
2011,23.210333333333303,114701,Vejce slepičí čerstvá,13131.2500,I,"Ubytování, stravování a pohostinství",212750323790.759
2011,23.210333333333303,114701,Vejce slepičí čerstvá,45335.2500,J,Informační a komunikační činnosti,212750323790.759
2011,23.210333333333303,114701,Vejce slepičí čerstvá,47673.2500,K,Peněžnictví a pojišťovnictví,212750323790.759
2011,23.210333333333303,114701,Vejce slepičí čerstvá,22337.0000,L,Činnosti v oblasti nemovitostí,212750323790.759
2011,23.210333333333303,114701,Vejce slepičí čerstvá,32372.0000,M,"Profesní, vědecké a technické činnosti",212750323790.759
2011,23.210333333333303,114701,Vejce slepičí čerstvá,16546.7500,N,Administrativní a podpůrné činnosti,212750323790.759
2011,23.210333333333303,114701,Vejce slepičí čerstvá,26330.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,212750323790.759
2011,23.210333333333303,114701,Vejce slepičí čerstvá,23771.5000,P,Vzdělávání,212750323790.759
2011,23.210333333333303,114701,Vejce slepičí čerstvá,24678.2500,Q,Zdravotní a sociální péče,212750323790.759
2011,23.210333333333303,114701,Vejce slepičí čerstvá,19865.2500,R,"Kulturní, zábavní a rekreační činnosti",212750323790.759
2011,23.210333333333303,114701,Vejce slepičí čerstvá,19214.0000,S,Ostatní činnosti,212750323790.759
2011,139.18833333333325,115101,Máslo,18985.7500,A,"Zemědělství, lesnictví, rybářství",212750323790.759
2011,139.18833333333325,115101,Máslo,31536.5000,B,Těžba a dobývání,212750323790.759
2011,139.18833333333325,115101,Máslo,23776.5000,C,Zpracovatelský průmysl,212750323790.759
2011,139.18833333333325,115101,Máslo,40201.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",212750323790.759
2011,139.18833333333325,115101,Máslo,23157.0000,E,Zásobování vodou; činnosti související s odpady a sanacemi,212750323790.759
2011,139.18833333333325,115101,Máslo,22777.5000,F,Stavebnictví,212750323790.759
2011,139.18833333333325,115101,Máslo,22809.7500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,212750323790.759
2011,139.18833333333325,115101,Máslo,23062.0000,H,Doprava a skladování,212750323790.759
2011,139.18833333333325,115101,Máslo,13131.2500,I,"Ubytování, stravování a pohostinství",212750323790.759
2011,139.18833333333325,115101,Máslo,45335.2500,J,Informační a komunikační činnosti,212750323790.759
2011,139.18833333333325,115101,Máslo,47673.2500,K,Peněžnictví a pojišťovnictví,212750323790.759
2011,139.18833333333325,115101,Máslo,22337.0000,L,Činnosti v oblasti nemovitostí,212750323790.759
2011,139.18833333333325,115101,Máslo,32372.0000,M,"Profesní, vědecké a technické činnosti",212750323790.759
2011,139.18833333333325,115101,Máslo,16546.7500,N,Administrativní a podpůrné činnosti,212750323790.759
2011,139.18833333333325,115101,Máslo,26330.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,212750323790.759
2011,139.18833333333325,115101,Máslo,23771.5000,P,Vzdělávání,212750323790.759
2011,139.18833333333325,115101,Máslo,24678.2500,Q,Zdravotní a sociální péče,212750323790.759
2011,139.18833333333325,115101,Máslo,19865.2500,R,"Kulturní, zábavní a rekreační činnosti",212750323790.759
2011,139.18833333333325,115101,Máslo,19214.0000,S,Ostatní činnosti,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,18985.7500,A,"Zemědělství, lesnictví, rybářství",212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,31536.5000,B,Těžba a dobývání,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,23776.5000,C,Zpracovatelský průmysl,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,40201.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,23157.0000,E,Zásobování vodou; činnosti související s odpady a sanacemi,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,22777.5000,F,Stavebnictví,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,22809.7500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,23062.0000,H,Doprava a skladování,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,13131.2500,I,"Ubytování, stravování a pohostinství",212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,45335.2500,J,Informační a komunikační činnosti,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,47673.2500,K,Peněžnictví a pojišťovnictví,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,22337.0000,L,Činnosti v oblasti nemovitostí,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,32372.0000,M,"Profesní, vědecké a technické činnosti",212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,16546.7500,N,Administrativní a podpůrné činnosti,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,26330.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,23771.5000,P,Vzdělávání,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,24678.2500,Q,Zdravotní a sociální péče,212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,19865.2500,R,"Kulturní, zábavní a rekreační činnosti",212750323790.759
2011,88.72416666666695,115201,Rostlinný roztíratelný tuk,19214.0000,S,Ostatní činnosti,212750323790.759
2011,28.06327777777777,116101,Pomeranče,18985.7500,A,"Zemědělství, lesnictví, rybářství",212750323790.759
2011,28.06327777777777,116101,Pomeranče,31536.5000,B,Těžba a dobývání,212750323790.759
2011,28.06327777777777,116101,Pomeranče,23776.5000,C,Zpracovatelský průmysl,212750323790.759
2011,28.06327777777777,116101,Pomeranče,40201.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",212750323790.759
2011,28.06327777777777,116101,Pomeranče,23157.0000,E,Zásobování vodou; činnosti související s odpady a sanacemi,212750323790.759
2011,28.06327777777777,116101,Pomeranče,22777.5000,F,Stavebnictví,212750323790.759
2011,28.06327777777777,116101,Pomeranče,22809.7500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,212750323790.759
2011,28.06327777777777,116101,Pomeranče,23062.0000,H,Doprava a skladování,212750323790.759
2011,28.06327777777777,116101,Pomeranče,13131.2500,I,"Ubytování, stravování a pohostinství",212750323790.759
2011,28.06327777777777,116101,Pomeranče,45335.2500,J,Informační a komunikační činnosti,212750323790.759
2011,28.06327777777777,116101,Pomeranče,47673.2500,K,Peněžnictví a pojišťovnictví,212750323790.759
2011,28.06327777777777,116101,Pomeranče,22337.0000,L,Činnosti v oblasti nemovitostí,212750323790.759
2011,28.06327777777777,116101,Pomeranče,32372.0000,M,"Profesní, vědecké a technické činnosti",212750323790.759
2011,28.06327777777777,116101,Pomeranče,16546.7500,N,Administrativní a podpůrné činnosti,212750323790.759
2011,28.06327777777777,116101,Pomeranče,26330.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,212750323790.759
2011,28.06327777777777,116101,Pomeranče,23771.5000,P,Vzdělávání,212750323790.759
2011,28.06327777777777,116101,Pomeranče,24678.2500,Q,Zdravotní a sociální péče,212750323790.759
2011,28.06327777777777,116101,Pomeranče,19865.2500,R,"Kulturní, zábavní a rekreační činnosti",212750323790.759
2011,28.06327777777777,116101,Pomeranče,19214.0000,S,Ostatní činnosti,212750323790.759
2011,26.965666666666646,116103,Banány žluté,18985.7500,A,"Zemědělství, lesnictví, rybářství",212750323790.759
2011,26.965666666666646,116103,Banány žluté,31536.5000,B,Těžba a dobývání,212750323790.759
2011,26.965666666666646,116103,Banány žluté,23776.5000,C,Zpracovatelský průmysl,212750323790.759
2011,26.965666666666646,116103,Banány žluté,40201.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",212750323790.759
2011,26.965666666666646,116103,Banány žluté,23157.0000,E,Zásobování vodou; činnosti související s odpady a sanacemi,212750323790.759
2011,26.965666666666646,116103,Banány žluté,22777.5000,F,Stavebnictví,212750323790.759
2011,26.965666666666646,116103,Banány žluté,22809.7500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,212750323790.759
2011,26.965666666666646,116103,Banány žluté,23062.0000,H,Doprava a skladování,212750323790.759
2011,26.965666666666646,116103,Banány žluté,13131.2500,I,"Ubytování, stravování a pohostinství",212750323790.759
2011,26.965666666666646,116103,Banány žluté,45335.2500,J,Informační a komunikační činnosti,212750323790.759
2011,26.965666666666646,116103,Banány žluté,47673.2500,K,Peněžnictví a pojišťovnictví,212750323790.759
2011,26.965666666666646,116103,Banány žluté,22337.0000,L,Činnosti v oblasti nemovitostí,212750323790.759
2011,26.965666666666646,116103,Banány žluté,32372.0000,M,"Profesní, vědecké a technické činnosti",212750323790.759
2011,26.965666666666646,116103,Banány žluté,16546.7500,N,Administrativní a podpůrné činnosti,212750323790.759
2011,26.965666666666646,116103,Banány žluté,26330.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,212750323790.759
2011,26.965666666666646,116103,Banány žluté,23771.5000,P,Vzdělávání,212750323790.759
2011,26.965666666666646,116103,Banány žluté,24678.2500,Q,Zdravotní a sociální péče,212750323790.759
2011,26.965666666666646,116103,Banány žluté,19865.2500,R,"Kulturní, zábavní a rekreační činnosti",212750323790.759
2011,26.965666666666646,116103,Banány žluté,19214.0000,S,Ostatní činnosti,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,18985.7500,A,"Zemědělství, lesnictví, rybářství",212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,31536.5000,B,Těžba a dobývání,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,23776.5000,C,Zpracovatelský průmysl,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,40201.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,23157.0000,E,Zásobování vodou; činnosti související s odpady a sanacemi,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,22777.5000,F,Stavebnictví,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,22809.7500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,23062.0000,H,Doprava a skladování,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,13131.2500,I,"Ubytování, stravování a pohostinství",212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,45335.2500,J,Informační a komunikační činnosti,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,47673.2500,K,Peněžnictví a pojišťovnictví,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,22337.0000,L,Činnosti v oblasti nemovitostí,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,32372.0000,M,"Profesní, vědecké a technické činnosti",212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,16546.7500,N,Administrativní a podpůrné činnosti,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,26330.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,23771.5000,P,Vzdělávání,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,24678.2500,Q,Zdravotní a sociální péče,212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,19865.2500,R,"Kulturní, zábavní a rekreační činnosti",212750323790.759
2011,29.1661666666667,116104,Jablka konzumní,19214.0000,S,Ostatní činnosti,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,18985.7500,A,"Zemědělství, lesnictví, rybářství",212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,31536.5000,B,Těžba a dobývání,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,23776.5000,C,Zpracovatelský průmysl,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,40201.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,23157.0000,E,Zásobování vodou; činnosti související s odpady a sanacemi,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,22777.5000,F,Stavebnictví,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,22809.7500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,23062.0000,H,Doprava a skladování,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,13131.2500,I,"Ubytování, stravování a pohostinství",212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,45335.2500,J,Informační a komunikační činnosti,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,47673.2500,K,Peněžnictví a pojišťovnictví,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,22337.0000,L,Činnosti v oblasti nemovitostí,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,32372.0000,M,"Profesní, vědecké a technické činnosti",212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,16546.7500,N,Administrativní a podpůrné činnosti,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,26330.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,23771.5000,P,Vzdělávání,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,24678.2500,Q,Zdravotní a sociální péče,212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,19865.2500,R,"Kulturní, zábavní a rekreační činnosti",212750323790.759
2011,30.306222222222207,117101,Rajská jablka červená kulatá,19214.0000,S,Ostatní činnosti,212750323790.759
2011,53.28661111111109,117103,Papriky,18985.7500,A,"Zemědělství, lesnictví, rybářství",212750323790.759
2011,53.28661111111109,117103,Papriky,31536.5000,B,Těžba a dobývání,212750323790.759
2011,53.28661111111109,117103,Papriky,23776.5000,C,Zpracovatelský průmysl,212750323790.759
2011,53.28661111111109,117103,Papriky,40201.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",212750323790.759
2011,53.28661111111109,117103,Papriky,23157.0000,E,Zásobování vodou; činnosti související s odpady a sanacemi,212750323790.759
2011,53.28661111111109,117103,Papriky,22777.5000,F,Stavebnictví,212750323790.759
2011,53.28661111111109,117103,Papriky,22809.7500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,212750323790.759
